,Platform,Year,Genre,Other_Sales
818,GB,1996,Role-Playing,0.0
819,PS,1996,Fighting,0.02
820,PS,1996,Role-Playing,0.02
821,PS,1996,Sports,0.02
822,N64,1996,Action,0.0
823,SAT,1996,Sports,0.0
824,SAT,1996,Role-Playing,0.0
825,PS,1996,Racing,0.02
826,PS,1996,Racing,0.02
827,PS,1996,Shooter,0.02
828,PS,1996,Platform,0.02
829,PS,1996,Sports,0.02
830,SNES,1996,Role-Playing,0.0
831,SAT,1996,Role-Playing,0.0
832,PS,1996,Action,0.02
833,SNES,1996,Role-Playing,0.0
834,GB,1996,Puzzle,0.0
835,PS,1996,Sports,0.01
836,N64,1996,Sports,0.0
837,PS,1996,Sports,0.01
838,PS,1996,Platform,0.01
839,PS,1996,Adventure,0.01
840,PS,1996,Role-Playing,0.01
841,SAT,1996,Fighting,0.0
842,SAT,1996,Strategy,0.0
843,SAT,1996,Shooter,0.0
844,PS,1996,Role-Playing,0.01
845,N64,1996,Sports,0.0
846,SNES,1996,Role-Playing,0.0
847,PS,1996,Misc,0.01
848,PS,1996,Fighting,0.01
849,SNES,1996,Misc,0.0
850,SNES,1996,Sports,0.0
851,N64,1996,Sports,0.0
852,PS,1996,Shooter,0.01
853,SNES,1996,Sports,0.0
854,PS,1996,Strategy,0.01
855,N64,1996,Shooter,0.0
856,N64,1996,Sports,0.0
857,PS,1996,Strategy,0.01
858,PS,1996,Platform,0.01
859,PS,1996,Misc,0.01
860,PS,1996,Action,0.01
861,PS,1996,Fighting,0.01
862,SNES,1996,Shooter,0.0
863,PS,1996,Action,0.01
864,PS,1996,Sports,0.01
865,PS,1996,Misc,0.01
866,SNES,1996,Strategy,0.0
867,SNES,1996,Fighting,0.0
868,N64,1996,Simulation,0.04
869,PS,1996,Sports,0.01
870,PS,1996,Fighting,0.01
871,PS,1996,Racing,0.01
872,PS,1996,Action,0.01
873,PS,1996,Action,0.01
874,PS,1996,Misc,0.01
875,SAT,1996,Puzzle,0.0
876,SNES,1996,Role-Playing,0.0
877,PS,1996,Adventure,0.01
878,PS,1996,Fighting,0.01
879,PS,1996,Sports,0.01
880,PS,1996,Sports,0.01
881,PS,1996,Puzzle,0.01
882,PS,1996,Sports,0.01
883,SAT,1996,Fighting,0.0
884,PS,1996,Simulation,0.01
885,PS,1996,Fighting,0.01
886,SAT,1996,Fighting,0.0
887,SAT,1996,Strategy,0.0
888,SNES,1996,Role-Playing,0.0
889,PS,1996,Racing,0.01
890,PS,1996,Sports,0.01
891,PS,1996,Sports,0.01
892,PS,1996,Sports,0.01
893,SAT,1996,Racing,0.0
894,SAT,1996,Adventure,0.0
895,SAT,1996,Fighting,0.0
896,SAT,1996,Sports,0.0
897,PS,1996,Sports,0.01
898,PS,1996,Sports,0.01
899,SAT,1996,Role-Playing,0.0
900,SAT,1996,Fighting,0.0
901,PS,1996,Shooter,0.01
902,PS,1996,Fighting,0.01
903,PS,1996,Puzzle,0.01
904,PS,1996,Simulation,0.01
905,PS,1996,Strategy,0.01
906,N64,1996,Misc,0.03
907,PS,1996,Action,0.01
908,PS,1996,Simulation,0.01
909,N64,1996,Misc,0.0
910,SAT,1996,Puzzle,0.0
911,PS,1996,Platform,0.01
912,PS,1996,Shooter,0.01
913,SAT,1996,Adventure,0.0
914,PS,1996,Platform,0.01
915,SNES,1996,Misc,0.0
916,PS,1996,Sports,0.0
917,PS,1996,Platform,0.0
918,PS,1996,Shooter,0.0
919,PS,1996,Role-Playing,0.0
920,PS,1996,Simulation,0.0
921,PS,1996,Sports,0.0
922,SNES,1996,Misc,0.0
923,PS,1996,Racing,0.0
924,PS,1996,Sports,0.0
925,PS,1996,Fighting,0.0
926,SAT,1996,Simulation,0.0
927,PS,1996,Racing,0.0
928,NG,1996,Fighting,0.0
929,PS,1996,Racing,0.0
930,PS,1996,Sports,0.0
931,PS,1996,Adventure,0.0
932,PS,1996,Shooter,0.0
933,SAT,1996,Shooter,0.0
934,SNES,1996,Sports,0.0
935,PS,1996,Sports,0.0
936,PS,1996,Adventure,0.0
937,SAT,1996,Fighting,0.0
938,PS,1996,Action,0.0
939,PS,1996,Misc,0.0
940,SNES,1996,Role-Playing,0.0
941,SAT,1996,Adventure,0.0
942,PS,1996,Shooter,0.0
943,PS,1996,Sports,0.0
944,NG,1996,Fighting,0.0
945,PS,1996,Misc,0.0
946,PS,1996,Action,0.0
947,PS,1996,Sports,0.0
948,PS,1996,Shooter,0.0
949,SAT,1996,Misc,0.0
950,PS,1996,Action,0.0
951,SNES,1996,Misc,0.0
952,PS,1996,Shooter,0.0
953,PS,1996,Shooter,0.0
954,PCFX,1996,Role-Playing,0.0
955,PS,1996,Action,0.0
956,PS,1996,Platform,0.0
957,SAT,1996,Adventure,0.0
958,PS,1996,Sports,0.0
959,PS,1996,Fighting,0.0
960,SNES,1996,Puzzle,0.0
961,SAT,1996,Shooter,0.0
962,SAT,1996,Misc,0.0
963,PS,1996,Adventure,0.0
964,PS,1996,Role-Playing,0.0
965,PS,1996,Adventure,0.0
966,PS,1996,Sports,0.0
967,PS,1996,Strategy,0.0
968,PS,1997,Racing,0.52
969,PS,1997,Role-Playing,0.96
970,N64,1997,Shooter,0.15
971,PS,1997,Platform,0.31
972,PS,1997,Action,0.28
973,N64,1997,Racing,0.1
974,PS,1997,Action,0.11
975,PC,1997,Shooter,0.0
976,N64,1997,Shooter,0.04
977,PS,1997,Platform,0.2
978,PS,1997,Action,0.18
979,N64,1997,Platform,0.05
980,PS,1997,Sports,0.18
981,PS,1997,Role-Playing,0.06
982,PC,1997,Adventure,0.1
983,PC,1997,Strategy,0.0
984,PS,1997,Action,0.14
985,PC,1997,Action,0.13
986,PS,1997,Racing,0.18
987,PS,1997,Sports,0.08
988,PS,1997,Sports,0.14
989,PS,1997,Action,0.13
990,PS,1997,Racing,0.07
991,N64,1997,Platform,0.04
992,N64,1997,Fighting,0.02
993,PS,1997,Sports,0.04
994,PS,1997,Shooter,0.1
995,PS,1997,Sports,0.1
996,PS,1997,Fighting,0.06
997,PS,1997,Sports,0.04
998,PS,1997,Misc,0.05
999,GB,1997,Platform,0.04
1000,GB,1997,Simulation,0.01
1001,PS,1997,Sports,0.03
1002,PS,1997,Role-Playing,0.09
1003,PS,1997,Fighting,0.09
1004,PS,1997,Racing,0.05
1005,PS,1997,Platform,0.08
1006,PS,1997,Platform,0.06
1007,PS,1997,Puzzle,0.02
1008,GB,1997,Misc,0.04
1009,PS,1997,Sports,0.03
1010,PS,1997,Role-Playing,0.08
1011,PS,1997,Racing,0.08
1012,PS,1997,Simulation,0.08
1013,N64,1997,Action,0.03
1014,PS,1997,Fighting,0.08
1015,PS,1997,Racing,0.08
1016,PS,1997,Puzzle,0.07
1017,PS,1997,Sports,0.07
1018,PS,1997,Simulation,0.07
1019,PS,1997,Sports,0.07
1020,N64,1997,Sports,0.01
1021,PS,1997,Role-Playing,0.07
1022,N64,1997,Puzzle,0.03
1023,PS,1997,Action,0.07
1024,PS,1997,Simulation,0.07
1025,PS,1997,Role-Playing,0.07
1026,GB,1997,Misc,0.03
1027,PS,1997,Sports,0.06
1028,PS,1997,Simulation,0.06
1029,PS,1997,Racing,0.06
1030,N64,1997,Sports,0.01
1031,PS,1997,Action,0.06
1032,PS,1997,Adventure,0.05
1033,PS,1997,Racing,0.05
1034,PS,1997,Simulation,0.05
1035,PS,1997,Strategy,0.05
1036,N64,1997,Racing,0.01
1037,PS,1997,Fighting,0.05
1038,PS,1997,Sports,0.05
1039,N64,1997,Action,0.06
1040,PS,1997,Misc,0.05
1041,PS,1997,Sports,0.05
1042,PS,1997,Racing,0.05
1043,PS,1997,Action,0.04
1044,PS,1997,Fighting,0.04
1045,PS,1997,Action,0.04
1046,PS,1997,Role-Playing,0.04
1047,PS,1997,Sports,0.04
1048,PS,1997,Shooter,0.04
1049,SAT,1997,Puzzle,0.0
1050,N64,1997,Sports,0.02
1051,PS,1997,Sports,0.04
1052,N64,1997,Racing,0.01
1053,PS,1997,Role-Playing,0.04
1054,N64,1997,Sports,0.03
1055,N64,1997,Sports,0.0
1056,SAT,1997,Strategy,0.0
1057,PS,1997,Strategy,0.03
1058,PS,1997,Sports,0.03
1059,PS,1997,Sports,0.03
1060,PS,1997,Role-Playing,0.03
1061,N64,1997,Sports,0.03
1062,SAT,1997,Sports,0.0
1063,N64,1997,Racing,0.01
1064,N64,1997,Shooter,0.01
1065,PS,1997,Shooter,0.03
1066,N64,1997,Shooter,0.01
1067,N64,1997,Platform,0.06
1068,PS,1997,Sports,0.03
1069,SAT,1997,Role-Playing,0.0
1070,PS,1997,Simulation,0.03
1071,SAT,1997,Role-Playing,0.0
1072,PS,1997,Fighting,0.03
1073,PS,1997,Strategy,0.03
1074,PS,1997,Simulation,0.03
1075,GB,1997,Role-Playing,0.0
1076,PS,1997,Strategy,0.03
1077,N64,1997,Racing,0.0
1078,N64,1997,Fighting,0.0
1079,PS,1997,Fighting,0.03
1080,PS,1997,Racing,0.03
1081,PS,1997,Fighting,0.02
1082,GB,1997,Strategy,0.0
1083,PS,1997,Simulation,0.02
1084,PS,1997,Action,0.02
1085,SNES,1997,Platform,0.0
1086,PS,1997,Sports,0.02
1087,N64,1997,Action,0.04
1088,N64,1997,Puzzle,0.0
1089,PS,1997,Racing,0.02
1090,PS,1997,Fighting,0.02
1091,PS,1997,Shooter,0.02
1092,PS,1997,Misc,0.02
1093,PS,1997,Puzzle,0.02
1094,PS,1997,Sports,0.02
1095,N64,1997,Sports,0.0
1096,PS,1997,Racing,0.02
1097,PS,1997,Adventure,0.02
1098,PS,1997,Simulation,0.02
1099,PS,1997,Strategy,0.02
1100,PS,1997,Strategy,0.02
1101,PS,1997,Shooter,0.02
1102,N64,1997,Sports,0.05
1103,SAT,1997,Role-Playing,0.0
1104,PS,1997,Simulation,0.02
1105,PS,1997,Racing,0.02
1106,PS,1997,Simulation,0.02
1107,SNES,1997,Puzzle,0.0
1108,PS,1997,Simulation,0.02
1109,PS,1997,Strategy,0.02
1110,N64,1997,Fighting,0.0
1111,PS,1997,Racing,0.02
1112,SAT,1997,Strategy,0.0
1113,PS,1997,Simulation,0.02
1114,PS,1997,Action,0.02
1115,PS,1997,Fighting,0.02
1116,N64,1997,Sports,0.0
1117,PS,1997,Sports,0.02
1118,PS,1997,Platform,0.02
1119,SAT,1997,Fighting,0.0
1120,SAT,1997,Role-Playing,0.0
1121,PS,1997,Role-Playing,0.02
1122,N64,1997,Misc,0.0
1123,N64,1997,Racing,0.0
1124,N64,1997,Racing,0.01
1125,N64,1997,Sports,0.0
1126,PS,1997,Racing,0.02
1127,PS,1997,Action,0.02
1128,PS,1997,Fighting,0.02
1129,PS,1997,Action,0.02
1130,GB,1997,Simulation,0.0
1131,PS,1997,Action,0.01
1132,PS,1997,Role-Playing,0.01
1133,PS,1997,Fighting,0.01
1134,PS,1997,Platform,0.01
1135,N64,1997,Misc,0.0
1136,GB,1997,Puzzle,0.0
1137,SAT,1997,Sports,0.0
1138,SAT,1997,Role-Playing,0.0
1139,SAT,1997,Adventure,0.0
1140,N64,1997,Fighting,0.0
1141,PS,1997,Role-Playing,0.01
1142,PS,1997,Shooter,0.01
1143,N64,1997,Puzzle,0.0
1144,PS,1997,Sports,0.01
1145,N64,1997,Fighting,0.0
1146,N64,1997,Action,0.0
1147,N64,1997,Puzzle,0.03
1148,PS,1997,Strategy,0.01
1149,PS,1997,Action,0.01
1150,SAT,1997,Fighting,0.0
1151,PS,1997,Platform,0.01
1152,PS,1997,Adventure,0.01
1153,PS,1997,Action,0.01
1154,SAT,1997,Action,0.0
1155,SNES,1997,Sports,0.0
1156,SNES,1997,Sports,0.0
1157,PS,1997,Sports,0.01
1158,PS,1997,Racing,0.01
1159,SAT,1997,Strategy,0.0
1160,SAT,1997,Fighting,0.0
1161,PS,1997,Adventure,0.01
1162,N64,1997,Adventure,0.0
1163,N64,1997,Fighting,0.0
1164,SAT,1997,Shooter,0.0
1165,PS,1997,Strategy,0.01
1166,PS,1997,Racing,0.01
1167,PS,1997,Sports,0.01
1168,PS,1997,Racing,0.01
1169,PS,1997,Strategy,0.01
1170,PS,1997,Shooter,0.01
1171,PS,1997,Racing,0.01
1172,PS,1997,Fighting,0.01
1173,PS,1997,Role-Playing,0.01
1174,PS,1997,Sports,0.01
1175,PS,1997,Platform,0.01
1176,SAT,1997,Adventure,0.0
1177,PS,1997,Misc,0.01
1178,PS,1997,Role-Playing,0.01
1179,SAT,1997,Strategy,0.0
1180,PS,1997,Sports,0.01
1181,SAT,1997,Shooter,0.0
1182,SAT,1997,Misc,0.0
1183,SAT,1997,Role-Playing,0.0
1184,PS,1997,Sports,0.01
1185,SAT,1997,Platform,0.0
1186,PS,1997,Adventure,0.01
1187,PS,1997,Strategy,0.01
1188,PS,1997,Adventure,0.01
1189,SAT,1997,Puzzle,0.0
1190,PS,1997,Shooter,0.01
1191,PS,1997,Shooter,0.01
1192,N64,1997,Platform,0.0
1193,N64,1997,Action,0.0
1194,SAT,1997,Misc,0.0
1195,PS,1997,Racing,0.01
1196,SAT,1997,Role-Playing,0.0
1197,SAT,1997,Strategy,0.0
1198,PS,1997,Shooter,0.01
1199,SAT,1997,Shooter,0.0
1200,N64,1997,Fighting,0.0
1201,N64,1997,Sports,0.05
1202,PS,1997,Simulation,0.01
1203,PS,1997,Racing,0.01
1204,PS,1997,Shooter,0.01
1205,PS,1997,Adventure,0.01
1206,PS,1997,Fighting,0.01
1207,PS,1997,Action,0.01
1208,PS,1997,Racing,0.01
1209,PS,1997,Racing,0.01
1210,PS,1997,Shooter,0.01
1211,PS,1997,Simulation,0.01
1212,PS,1997,Fighting,0.01
1213,N64,1997,Puzzle,0.0
1214,SAT,1997,Adventure,0.0
1215,PS,1997,Role-Playing,0.01
1216,SAT,1997,Shooter,0.0
1217,PS,1997,Puzzle,0.0
1218,SAT,1997,Adventure,0.0
1219,PS,1997,Shooter,0.0
1220,N64,1997,Racing,0.0
1221,PS,1997,Shooter,0.0
1222,PS,1997,Action,0.0
1223,SAT,1997,Action,0.0
1224,PS,1997,Simulation,0.0
1225,PS,1997,Action,0.0
1226,PS,1997,Racing,0.0
1227,PS,1997,Platform,0.0
1228,PS,1997,Racing,0.0
1229,SAT,1997,Fighting,0.0
1230,PS,1997,Action,0.0
1231,PS,1997,Adventure,0.0
1232,PS,1997,Shooter,0.0
1233,SAT,1997,Platform,0.0
1234,PS,1997,Sports,0.0
1235,PS,1997,Platform,0.0
1236,N64,1997,Fighting,0.0
1237,N64,1997,Shooter,0.0
1238,PS,1997,Sports,0.0
1239,PS,1997,Misc,0.0
1240,PS,1997,Strategy,0.0
1241,PS,1997,Action,0.0
1242,PS,1997,Shooter,0.0
1243,PS,1997,Simulation,0.0
1244,PS,1997,Racing,0.0
1245,PS,1997,Strategy,0.0
1246,PS,1997,Misc,0.0
1247,PS,1997,Action,0.0
1248,PS,1997,Shooter,0.0
1249,PS,1997,Racing,0.0
1250,PS,1997,Fighting,0.0
1251,PS,1997,Sports,0.0
1252,PS,1997,Sports,0.0
1253,PS,1997,Puzzle,0.0
1254,PS,1997,Action,0.0
1255,PC,1997,Racing,0.0
1256,PC,1997,Strategy,0.0
1257,GB,1998,Role-Playing,0.59
1258,N64,1998,Action,0.16
1259,PS,1998,Fighting,0.29
1260,PS,1998,Platform,0.28
1261,PS,1998,Action,0.24
1262,PS,1998,Action,0.45
1263,PS,1998,Platform,0.21
1264,GB,1998,Strategy,0.1
1265,N64,1998,Platform,0.1
1266,PS,1998,Action,0.22
1267,PS,1998,Fighting,0.13
1268,PS,1998,Adventure,0.18
1269,PS,1998,Racing,0.13
1270,PS,1998,Racing,0.22
1271,PS,1998,Platform,0.11
1272,N64,1998,Misc,0.05
1273,PS,1998,Shooter,0.14
1274,PS,1998,Action,0.13
1275,DC,1998,Platform,0.08
1276,PS,1998,Action,0.14
1277,N64,1998,Fighting,0.02
1278,GB,1998,Role-Playing,0.01
1279,PS,1998,Sports,0.1
1280,GB,1998,Adventure,0.13
1281,N64,1998,Simulation,0.03
1282,PS,1998,Role-Playing,0.04
1283,PC,1998,Strategy,0.0
1284,PS,1998,Racing,0.13
1285,N64,1998,Sports,0.05
1286,GB,1998,Puzzle,0.07
1287,PS,1998,Fighting,0.07
1288,PS,1998,Sports,0.14
1289,N64,1998,Simulation,0.0
1290,PS,1998,Fighting,0.07
1291,PS,1998,Sports,0.04
1292,PS,1998,Sports,0.04
1293,PS,1998,Action,0.05
1294,PS,1998,Platform,0.08
1295,PS,1998,Fighting,0.07
1296,PS,1998,Racing,0.11
1297,GB,1998,Strategy,0.01
1298,N64,1998,Racing,0.08
1299,PS,1998,Sports,0.04
1300,PS,1998,Racing,0.04
1301,PS,1998,Sports,0.03
1302,PS,1998,Sports,0.04
1303,PS,1998,Action,0.04
1304,PS,1998,Role-Playing,0.1
1305,PS,1998,Fighting,0.1
1306,PS,1998,Fighting,0.05
1307,PS,1998,Shooter,0.07
1308,PS,1998,Misc,0.09
1309,N64,1998,Strategy,0.0
1310,N64,1998,Fighting,0.02
1311,PS,1998,Racing,0.11
1312,PS,1998,Puzzle,0.08
1313,PS,1998,Sports,0.1
1314,PS,1998,Misc,0.04
1315,PS,1998,Racing,0.04
1316,PS,1998,Racing,0.08
1317,PS,1998,Fighting,0.08
1318,N64,1998,Sports,0.01
1319,PS,1998,Sports,0.08
1320,PS,1998,Shooter,0.07
1321,PS,1998,Role-Playing,0.07
1322,N64,1998,Shooter,0.02
1323,PS,1998,Misc,0.07
1324,N64,1998,Racing,0.03
1325,PS,1998,Role-Playing,0.02
1326,PS,1998,Simulation,0.02
1327,PS,1998,Sports,0.07
1328,PS,1998,Sports,0.07
1329,PS,1998,Sports,0.07
1330,PS,1998,Misc,0.07
1331,N64,1998,Sports,0.01
1332,PS,1998,Simulation,0.07
1333,PS,1998,Racing,0.03
1334,PS,1998,Fighting,0.02
1335,PS,1998,Puzzle,0.07
1336,PS,1998,Platform,0.06
1337,N64,1998,Racing,0.01
1338,N64,1998,Platform,0.01
1339,N64,1998,Sports,0.01
1340,PS,1998,Sports,0.06
1341,PS,1998,Sports,0.06
1342,PS,1998,Misc,0.05
1343,PS,1998,Platform,0.05
1344,PS,1998,Puzzle,0.05
1345,PS,1998,Sports,0.05
1346,N64,1998,Sports,0.01
1347,PS,1998,Sports,0.05
1348,PS,1998,Sports,0.05
1349,N64,1998,Fighting,0.01
1350,PS,1998,Strategy,0.05
1351,PS,1998,Action,0.05
1352,PS,1998,Shooter,0.05
1353,PS,1998,Strategy,0.05
1354,PS,1998,Role-Playing,0.05
1355,PS,1998,Sports,0.05
1356,PS,1998,Fighting,0.04
1357,PS,1998,Role-Playing,0.04
1358,PS,1998,Sports,0.04
1359,PS,1998,Action,0.04
1360,PS,1998,Sports,0.04
1361,PS,1998,Role-Playing,0.04
1362,PS,1998,Misc,0.04
1363,PS,1998,Sports,0.04
1364,PS,1998,Shooter,0.04
1365,N64,1998,Racing,0.01
1366,N64,1998,Platform,0.01
1367,PC,1998,Action,0.0
1368,N64,1998,Sports,0.0
1369,PS,1998,Platform,0.04
1370,PS,1998,Simulation,0.04
1371,PS,1998,Adventure,0.04
1372,PS,1998,Sports,0.04
1373,PS,1998,Sports,0.04
1374,N64,1998,Sports,0.04
1375,N64,1998,Sports,0.03
1376,PS,1998,Role-Playing,0.04
1377,PS,1998,Platform,0.04
1378,PS,1998,Racing,0.04
1379,PS,1998,Role-Playing,0.04
1380,SAT,1998,Strategy,0.0
1381,N64,1998,Sports,0.03
1382,PS,1998,Misc,0.04
1383,SAT,1998,Adventure,0.0
1384,PS,1998,Fighting,0.03
1385,PS,1998,Fighting,0.03
1386,N64,1998,Sports,0.0
1387,N64,1998,Sports,0.0
1388,N64,1998,Platform,0.05
1389,N64,1998,Role-Playing,0.01
1390,PS,1998,Sports,0.03
1391,PS,1998,Sports,0.03
1392,PS,1998,Action,0.03
1393,N64,1998,Action,0.01
1394,N64,1998,Racing,0.01
1395,PS,1998,Action,0.03
1396,PS,1998,Racing,0.03
1397,N64,1998,Racing,0.0
1398,PS,1998,Sports,0.03
1399,PC,1998,Action,0.0
1400,PS,1998,Shooter,0.03
1401,PS,1998,Sports,0.03
1402,N64,1998,Sports,0.0
1403,PS,1998,Sports,0.03
1404,N64,1998,Racing,0.0
1405,GB,1998,Platform,0.0
1406,PS,1998,Racing,0.03
1407,PS,1998,Action,0.02
1408,PS,1998,Racing,0.02
1409,PS,1998,Adventure,0.02
1410,DC,1998,Fighting,0.0
1411,PS,1998,Racing,0.02
1412,PS,1998,Action,0.02
1413,PS,1998,Racing,0.02
1414,PS,1998,Puzzle,0.02
1415,N64,1998,Racing,0.0
1416,PS,1998,Misc,0.02
1417,PS,1998,Action,0.02
1418,PS,1998,Puzzle,0.02
1419,PS,1998,Action,0.02
1420,N64,1998,Action,0.0
1421,PS,1998,Platform,0.02
1422,N64,1998,Sports,0.0
1423,PS,1998,Platform,0.02
1424,PS,1998,Misc,0.02
1425,PS,1998,Misc,0.02
1426,N64,1998,Platform,0.1
1427,N64,1998,Racing,0.0
1428,PS,1998,Racing,0.02
1429,PS,1998,Sports,0.02
1430,PS,1998,Misc,0.02
1431,PS,1998,Fighting,0.02
1432,PS,1998,Strategy,0.02
1433,N64,1998,Racing,0.0
1434,N64,1998,Racing,0.0
1435,PS,1998,Fighting,0.02
1436,PS,1998,Strategy,0.02
1437,PS,1998,Role-Playing,0.02
1438,PS,1998,Fighting,0.02
1439,PS,1998,Action,0.02
1440,N64,1998,Sports,0.0
1441,N64,1998,Sports,0.0
1442,PS,1998,Sports,0.02
1443,PS,1998,Role-Playing,0.02
1444,DC,1998,Shooter,0.0
1445,PS,1998,Fighting,0.02
1446,PS,1998,Racing,0.02
1447,PS,1998,Sports,0.02
1448,SAT,1998,Strategy,0.0
1449,PS,1998,Fighting,0.02
1450,N64,1998,Sports,0.0
1451,N64,1998,Action,0.0
1452,PS,1998,Misc,0.02
1453,SAT,1998,Sports,0.0
1454,SAT,1998,Adventure,0.0
1455,PS,1998,Action,0.02
1456,PS,1998,Platform,0.02
1457,PS,1998,Shooter,0.02
1458,PS,1998,Action,0.02
1459,PS,1998,Misc,0.02
1460,PS,1998,Fighting,0.02
1461,PS,1998,Fighting,0.02
1462,PS,1998,Simulation,0.02
1463,PS,1998,Action,0.01
1464,PS,1998,Fighting,0.01
1465,PS,1998,Puzzle,0.01
1466,PS,1998,Sports,0.01
1467,PS,1998,Strategy,0.01
1468,N64,1998,Fighting,0.0
1469,PS,1998,Adventure,0.01
1470,PS,1998,Racing,0.01
1471,N64,1998,Sports,0.0
1472,N64,1998,Shooter,0.0
1473,PS,1998,Racing,0.01
1474,PS,1998,Fighting,0.01
1475,N64,1998,Shooter,0.0
1476,SAT,1998,Fighting,0.0
1477,PS,1998,Sports,0.01
1478,PS,1998,Fighting,0.01
1479,SAT,1998,Fighting,0.0
1480,PS,1998,Fighting,0.01
1481,PS,1998,Role-Playing,0.01
1482,PS,1998,Adventure,0.01
1483,PS,1998,Sports,0.01
1484,PS,1998,Racing,0.01
1485,N64,1998,Fighting,0.0
1486,N64,1998,Action,0.0
1487,SAT,1998,Adventure,0.0
1488,PS,1998,Misc,0.01
1489,PS,1998,Racing,0.01
1490,PS,1998,Racing,0.01
1491,PS,1998,Action,0.01
1492,PS,1998,Strategy,0.01
1493,PS,1998,Fighting,0.01
1494,PS,1998,Action,0.01
1495,DC,1998,Fighting,0.0
1496,PS,1998,Role-Playing,0.01
1497,PS,1998,Adventure,0.01
1498,PS,1998,Strategy,0.01
1499,N64,1998,Action,0.0
1500,SNES,1998,Platform,0.0
1501,PS,1998,Strategy,0.01
1502,PS,1998,Fighting,0.01
1503,PS,1998,Action,0.01
1504,PS,1998,Racing,0.01
1505,PS,1998,Strategy,0.01
1506,PS,1998,Sports,0.01
1507,PS,1998,Action,0.01
1508,PS,1998,Platform,0.01
1509,SAT,1998,Sports,0.0
1510,PS,1998,Shooter,0.01
1511,PS,1998,Adventure,0.01
1512,PS,1998,Role-Playing,0.01
1513,PS,1998,Puzzle,0.01
1514,PS,1998,Platform,0.01
1515,PS,1998,Racing,0.01
1516,SAT,1998,Role-Playing,0.0
1517,PS,1998,Role-Playing,0.01
1518,PS,1998,Adventure,0.01
1519,SAT,1998,Adventure,0.0
1520,PS,1998,Adventure,0.01
1521,SAT,1998,Adventure,0.0
1522,PS,1998,Action,0.01
1523,PS,1998,Adventure,0.01
1524,PS,1998,Fighting,0.01
1525,PS,1998,Action,0.01
1526,N64,1998,Misc,0.0
1527,N64,1998,Sports,0.0
1528,N64,1998,Action,0.0
1529,N64,1998,Racing,0.0
1530,N64,1998,Sports,0.0
1531,PS,1998,Racing,0.01
1532,PS,1998,Role-Playing,0.01
1533,PS,1998,Strategy,0.01
1534,SAT,1998,Strategy,0.0
1535,PS,1998,Strategy,0.01
1536,SAT,1998,Sports,0.0
1537,SAT,1998,Sports,0.0
1538,PS,1998,Strategy,0.01
1539,SAT,1998,Adventure,0.0
1540,PS,1998,Puzzle,0.01
1541,N64,1998,Racing,0.0
1542,N64,1998,Misc,0.0
1543,N64,1998,Shooter,0.0
1544,PS,1998,Shooter,0.01
1545,PS,1998,Strategy,0.01
1546,PS,1998,Racing,0.01
1547,PS,1998,Racing,0.01
1548,DC,1998,Action,0.0
1549,SNES,1998,Sports,0.0
1550,PS,1998,Role-Playing,0.01
1551,PS,1998,Simulation,0.01
1552,SAT,1998,Strategy,0.0
1553,N64,1998,Shooter,0.0
1554,N64,1998,Puzzle,0.0
1555,N64,1998,Sports,0.0
1556,N64,1998,Racing,0.0
1557,PS,1998,Shooter,0.01
1558,PS,1998,Action,0.01
1559,SAT,1998,Adventure,0.0
1560,SAT,1998,Role-Playing,0.0
1561,PS,1998,Misc,0.0
1562,SAT,1998,Strategy,0.0
1563,PS,1998,Action,0.0
1564,PS,1998,Role-Playing,0.0
1565,PS,1998,Action,0.0
1566,PS,1998,Adventure,0.0
1567,PS,1998,Puzzle,0.0
1568,PS,1998,Sports,0.0
1569,PS,1998,Strategy,0.0
1570,PS,1998,Action,0.0
1571,N64,1998,Fighting,0.03
1572,PS,1998,Racing,0.0
1573,PS,1998,Action,0.0
1574,GB,1998,Sports,0.0
1575,PS,1998,Fighting,0.0
1576,PS,1998,Shooter,0.0
1577,PS,1998,Strategy,0.0
1578,DC,1998,Adventure,0.0
1579,SAT,1998,Simulation,0.0
1580,PS,1998,Shooter,0.0
1581,PS,1998,Misc,0.0
1582,DC,1998,Racing,0.0
1583,N64,1998,Sports,0.0
1584,N64,1998,Racing,0.0
1585,N64,1998,Racing,0.0
1586,N64,1998,Misc,0.0
1587,N64,1998,Sports,0.0
1588,N64,1998,Puzzle,0.0
1589,N64,1998,Shooter,0.0
1590,PS,1998,Fighting,0.0
1591,SAT,1998,Platform,0.0
1592,PS,1998,Racing,0.0
1593,SAT,1998,Strategy,0.0
1594,PS,1998,Sports,0.0
1595,PS,1998,Action,0.0
1596,PS,1998,Shooter,0.0
1597,PS,1998,Racing,0.0
1598,N64,1998,Platform,0.0
1599,PS,1998,Misc,0.0
1600,PC,1998,Strategy,0.01
1601,PS,1998,Platform,0.0
1602,PS,1998,Strategy,0.0
1603,PS,1998,Strategy,0.0
1604,PS,1998,Fighting,0.0
1605,PS,1998,Action,0.0
1606,PS,1998,Sports,0.0
1607,PS,1998,Sports,0.0
1608,N64,1998,Sports,0.0
1609,N64,1998,Fighting,0.0
1610,PS,1998,Shooter,0.0
1611,PS,1998,Strategy,0.0
1612,PS,1998,Role-Playing,0.0
1613,PC,1998,Strategy,0.01
1614,PC,1998,Role-Playing,0.01
1615,SAT,1998,Shooter,0.0
1616,PS,1998,Strategy,0.0
