,Platform,Year,Genre,NA_Sales
818,GB,1996,Role-Playing,0.0
819,PS,1996,Fighting,0.06
820,PS,1996,Role-Playing,0.08
821,PS,1996,Sports,0.15
822,N64,1996,Action,0.21
823,SAT,1996,Sports,0.0
824,SAT,1996,Role-Playing,0.0
825,PS,1996,Racing,0.14
826,PS,1996,Racing,0.0
827,PS,1996,Shooter,0.14
828,PS,1996,Platform,0.05
829,PS,1996,Sports,0.04
830,SNES,1996,Role-Playing,0.0
831,SAT,1996,Role-Playing,0.0
832,PS,1996,Action,0.13
833,SNES,1996,Role-Playing,0.0
834,GB,1996,Puzzle,0.0
835,PS,1996,Sports,0.12
836,N64,1996,Sports,0.0
837,PS,1996,Sports,0.12
838,PS,1996,Platform,0.12
839,PS,1996,Adventure,0.0
840,PS,1996,Role-Playing,0.0
841,SAT,1996,Fighting,0.0
842,SAT,1996,Strategy,0.0
843,SAT,1996,Shooter,0.0
844,PS,1996,Role-Playing,0.06
845,N64,1996,Sports,0.16
846,SNES,1996,Role-Playing,0.0
847,PS,1996,Misc,0.02
848,PS,1996,Fighting,0.0
849,SNES,1996,Misc,0.0
850,SNES,1996,Sports,0.0
851,N64,1996,Sports,0.0
852,PS,1996,Shooter,0.11
853,SNES,1996,Sports,0.0
854,PS,1996,Strategy,0.11
855,N64,1996,Shooter,0.15
856,N64,1996,Sports,0.0
857,PS,1996,Strategy,0.11
858,PS,1996,Platform,0.1
859,PS,1996,Misc,0.1
860,PS,1996,Action,0.1
861,PS,1996,Fighting,0.0
862,SNES,1996,Shooter,0.0
863,PS,1996,Action,0.09
864,PS,1996,Sports,0.09
865,PS,1996,Misc,0.0
866,SNES,1996,Strategy,0.0
867,SNES,1996,Fighting,0.0
868,N64,1996,Simulation,0.0
869,PS,1996,Sports,0.09
870,PS,1996,Fighting,0.01
871,PS,1996,Racing,0.09
872,PS,1996,Action,0.09
873,PS,1996,Action,0.09
874,PS,1996,Misc,0.02
875,SAT,1996,Puzzle,0.0
876,SNES,1996,Role-Playing,0.0
877,PS,1996,Adventure,0.08
878,PS,1996,Fighting,0.08
879,PS,1996,Sports,0.08
880,PS,1996,Sports,0.08
881,PS,1996,Puzzle,0.08
882,PS,1996,Sports,0.08
883,SAT,1996,Fighting,0.0
884,PS,1996,Simulation,0.07
885,PS,1996,Fighting,0.07
886,SAT,1996,Fighting,0.0
887,SAT,1996,Strategy,0.0
888,SNES,1996,Role-Playing,0.0
889,PS,1996,Racing,0.07
890,PS,1996,Sports,0.07
891,PS,1996,Sports,0.06
892,PS,1996,Sports,0.06
893,SAT,1996,Racing,0.0
894,SAT,1996,Adventure,0.0
895,SAT,1996,Fighting,0.0
896,SAT,1996,Sports,0.0
897,PS,1996,Sports,0.01
898,PS,1996,Sports,0.06
899,SAT,1996,Role-Playing,0.0
900,SAT,1996,Fighting,0.0
901,PS,1996,Shooter,0.05
902,PS,1996,Fighting,0.0
903,PS,1996,Puzzle,0.0
904,PS,1996,Simulation,0.05
905,PS,1996,Strategy,0.05
906,N64,1996,Misc,0.0
907,PS,1996,Action,0.05
908,PS,1996,Simulation,0.0
909,N64,1996,Misc,0.0
910,SAT,1996,Puzzle,0.0
911,PS,1996,Platform,0.05
912,PS,1996,Shooter,0.05
913,SAT,1996,Adventure,0.0
914,PS,1996,Platform,0.04
915,SNES,1996,Misc,0.0
916,PS,1996,Sports,0.04
917,PS,1996,Platform,0.04
918,PS,1996,Shooter,0.04
919,PS,1996,Role-Playing,0.04
920,PS,1996,Simulation,0.04
921,PS,1996,Sports,0.04
922,SNES,1996,Misc,0.0
923,PS,1996,Racing,0.04
924,PS,1996,Sports,0.03
925,PS,1996,Fighting,0.03
926,SAT,1996,Simulation,0.0
927,PS,1996,Racing,0.03
928,NG,1996,Fighting,0.0
929,PS,1996,Racing,0.03
930,PS,1996,Sports,0.03
931,PS,1996,Adventure,0.03
932,PS,1996,Shooter,0.0
933,SAT,1996,Shooter,0.0
934,SNES,1996,Sports,0.0
935,PS,1996,Sports,0.03
936,PS,1996,Adventure,0.03
937,SAT,1996,Fighting,0.0
938,PS,1996,Action,0.02
939,PS,1996,Misc,0.0
940,SNES,1996,Role-Playing,0.0
941,SAT,1996,Adventure,0.0
942,PS,1996,Shooter,0.02
943,PS,1996,Sports,0.02
944,NG,1996,Fighting,0.0
945,PS,1996,Misc,0.02
946,PS,1996,Action,0.02
947,PS,1996,Sports,0.02
948,PS,1996,Shooter,0.02
949,SAT,1996,Misc,0.0
950,PS,1996,Action,0.02
951,SNES,1996,Misc,0.0
952,PS,1996,Shooter,0.02
953,PS,1996,Shooter,0.02
954,PCFX,1996,Role-Playing,0.0
955,PS,1996,Action,0.02
956,PS,1996,Platform,0.01
957,SAT,1996,Adventure,0.0
958,PS,1996,Sports,0.01
959,PS,1996,Fighting,0.01
960,SNES,1996,Puzzle,0.0
961,SAT,1996,Shooter,0.0
962,SAT,1996,Misc,0.0
963,PS,1996,Adventure,0.01
964,PS,1996,Role-Playing,0.01
965,PS,1996,Adventure,0.01
966,PS,1996,Sports,0.0
967,PS,1996,Strategy,0.0
968,PS,1997,Racing,4.02
969,PS,1997,Role-Playing,3.01
970,N64,1997,Shooter,5.8
971,PS,1997,Platform,3.78
972,PS,1997,Action,2.3
973,N64,1997,Racing,2.91
974,PS,1997,Action,3.79
975,PC,1997,Shooter,4.03
976,N64,1997,Shooter,2.78
977,PS,1997,Platform,1.57
978,PS,1997,Action,1.66
979,N64,1997,Platform,1.29
980,PS,1997,Sports,0.29
981,PS,1997,Role-Playing,0.93
982,PC,1997,Adventure,1.52
983,PC,1997,Strategy,2.3
984,PS,1997,Action,0.79
985,PC,1997,Action,0.91
986,PS,1997,Racing,0.07
987,PS,1997,Sports,1.52
988,PS,1997,Sports,0.0
989,PS,1997,Action,0.95
990,PS,1997,Racing,1.41
991,N64,1997,Platform,1.37
992,N64,1997,Fighting,1.37
993,PS,1997,Sports,1.58
994,PS,1997,Shooter,0.38
995,PS,1997,Sports,0.85
996,PS,1997,Fighting,1.07
997,PS,1997,Sports,1.41
998,PS,1997,Misc,1.18
999,GB,1997,Platform,0.7
1000,GB,1997,Simulation,0.0
1001,PS,1997,Sports,1.29
1002,PS,1997,Role-Playing,0.15
1003,PS,1997,Fighting,0.73
1004,PS,1997,Racing,1.05
1005,PS,1997,Platform,0.58
1006,PS,1997,Platform,0.75
1007,PS,1997,Puzzle,0.13
1008,GB,1997,Misc,0.76
1009,PS,1997,Sports,1.13
1010,PS,1997,Role-Playing,0.0
1011,PS,1997,Racing,0.67
1012,PS,1997,Simulation,0.66
1013,N64,1997,Action,0.74
1014,PS,1997,Fighting,0.39
1015,PS,1997,Racing,0.65
1016,PS,1997,Puzzle,0.0
1017,PS,1997,Sports,0.61
1018,PS,1997,Simulation,0.0
1019,PS,1997,Sports,0.59
1020,N64,1997,Sports,1.01
1021,PS,1997,Role-Playing,0.09
1022,N64,1997,Puzzle,0.5
1023,PS,1997,Action,0.57
1024,PS,1997,Simulation,0.12
1025,PS,1997,Role-Playing,0.29
1026,GB,1997,Misc,0.63
1027,PS,1997,Sports,0.51
1028,PS,1997,Simulation,0.16
1029,PS,1997,Racing,0.43
1030,N64,1997,Sports,0.81
1031,PS,1997,Action,0.47
1032,PS,1997,Adventure,0.39
1033,PS,1997,Racing,0.45
1034,PS,1997,Simulation,0.0
1035,PS,1997,Strategy,0.43
1036,N64,1997,Racing,0.63
1037,PS,1997,Fighting,0.28
1038,PS,1997,Sports,0.14
1039,N64,1997,Action,0.39
1040,PS,1997,Misc,0.39
1041,PS,1997,Sports,0.39
1042,PS,1997,Racing,0.39
1043,PS,1997,Action,0.38
1044,PS,1997,Fighting,0.38
1045,PS,1997,Action,0.35
1046,PS,1997,Role-Playing,0.0
1047,PS,1997,Sports,0.35
1048,PS,1997,Shooter,0.34
1049,SAT,1997,Puzzle,0.0
1050,N64,1997,Sports,0.09
1051,PS,1997,Sports,0.0
1052,N64,1997,Racing,0.47
1053,PS,1997,Role-Playing,0.29
1054,N64,1997,Sports,0.15
1055,N64,1997,Sports,0.48
1056,SAT,1997,Strategy,0.0
1057,PS,1997,Strategy,0.0
1058,PS,1997,Sports,0.28
1059,PS,1997,Sports,0.28
1060,PS,1997,Role-Playing,0.11
1061,N64,1997,Sports,0.16
1062,SAT,1997,Sports,0.0
1063,N64,1997,Racing,0.28
1064,N64,1997,Shooter,0.38
1065,PS,1997,Shooter,0.25
1066,N64,1997,Shooter,0.35
1067,N64,1997,Platform,0.25
1068,PS,1997,Sports,0.24
1069,SAT,1997,Role-Playing,0.0
1070,PS,1997,Simulation,0.24
1071,SAT,1997,Role-Playing,0.0
1072,PS,1997,Fighting,0.16
1073,PS,1997,Strategy,0.23
1074,PS,1997,Simulation,0.13
1075,GB,1997,Role-Playing,0.0
1076,PS,1997,Strategy,0.0
1077,N64,1997,Racing,0.32
1078,N64,1997,Fighting,0.32
1079,PS,1997,Fighting,0.22
1080,PS,1997,Racing,0.21
1081,PS,1997,Fighting,0.0
1082,GB,1997,Strategy,0.0
1083,PS,1997,Simulation,0.2
1084,PS,1997,Action,0.0
1085,SNES,1997,Platform,0.0
1086,PS,1997,Sports,0.2
1087,N64,1997,Action,0.07
1088,N64,1997,Puzzle,0.29
1089,PS,1997,Racing,0.06
1090,PS,1997,Fighting,0.19
1091,PS,1997,Shooter,0.05
1092,PS,1997,Misc,0.0
1093,PS,1997,Puzzle,0.18
1094,PS,1997,Sports,0.18
1095,N64,1997,Sports,0.15
1096,PS,1997,Racing,0.18
1097,PS,1997,Adventure,0.18
1098,PS,1997,Simulation,0.0
1099,PS,1997,Strategy,0.0
1100,PS,1997,Strategy,0.18
1101,PS,1997,Shooter,0.1
1102,N64,1997,Sports,0.0
1103,SAT,1997,Role-Playing,0.0
1104,PS,1997,Simulation,0.0
1105,PS,1997,Racing,0.17
1106,PS,1997,Simulation,0.0
1107,SNES,1997,Puzzle,0.0
1108,PS,1997,Simulation,0.16
1109,PS,1997,Strategy,0.0
1110,N64,1997,Fighting,0.23
1111,PS,1997,Racing,0.16
1112,SAT,1997,Strategy,0.0
1113,PS,1997,Simulation,0.06
1114,PS,1997,Action,0.09
1115,PS,1997,Fighting,0.02
1116,N64,1997,Sports,0.25
1117,PS,1997,Sports,0.0
1118,PS,1997,Platform,0.15
1119,SAT,1997,Fighting,0.0
1120,SAT,1997,Role-Playing,0.0
1121,PS,1997,Role-Playing,0.0
1122,N64,1997,Misc,0.2
1123,N64,1997,Racing,0.2
1124,N64,1997,Racing,0.11
1125,N64,1997,Sports,0.23
1126,PS,1997,Racing,0.0
1127,PS,1997,Action,0.14
1128,PS,1997,Fighting,0.04
1129,PS,1997,Action,0.13
1130,GB,1997,Simulation,0.0
1131,PS,1997,Action,0.13
1132,PS,1997,Role-Playing,0.13
1133,PS,1997,Fighting,0.06
1134,PS,1997,Platform,0.13
1135,N64,1997,Misc,0.0
1136,GB,1997,Puzzle,0.0
1137,SAT,1997,Sports,0.0
1138,SAT,1997,Role-Playing,0.0
1139,SAT,1997,Adventure,0.0
1140,N64,1997,Fighting,0.17
1141,PS,1997,Role-Playing,0.12
1142,PS,1997,Shooter,0.11
1143,N64,1997,Puzzle,0.13
1144,PS,1997,Sports,0.0
1145,N64,1997,Fighting,0.15
1146,N64,1997,Action,0.15
1147,N64,1997,Puzzle,0.0
1148,PS,1997,Strategy,0.0
1149,PS,1997,Action,0.1
1150,SAT,1997,Fighting,0.0
1151,PS,1997,Platform,0.0
1152,PS,1997,Adventure,0.0
1153,PS,1997,Action,0.0
1154,SAT,1997,Action,0.0
1155,SNES,1997,Sports,0.0
1156,SNES,1997,Sports,0.0
1157,PS,1997,Sports,0.0
1158,PS,1997,Racing,0.09
1159,SAT,1997,Strategy,0.0
1160,SAT,1997,Fighting,0.0
1161,PS,1997,Adventure,0.0
1162,N64,1997,Adventure,0.12
1163,N64,1997,Fighting,0.12
1164,SAT,1997,Shooter,0.0
1165,PS,1997,Strategy,0.0
1166,PS,1997,Racing,0.08
1167,PS,1997,Sports,0.08
1168,PS,1997,Racing,0.08
1169,PS,1997,Strategy,0.0
1170,PS,1997,Shooter,0.01
1171,PS,1997,Racing,0.08
1172,PS,1997,Fighting,0.0
1173,PS,1997,Role-Playing,0.08
1174,PS,1997,Sports,0.08
1175,PS,1997,Platform,0.08
1176,SAT,1997,Adventure,0.0
1177,PS,1997,Misc,0.08
1178,PS,1997,Role-Playing,0.07
1179,SAT,1997,Strategy,0.0
1180,PS,1997,Sports,0.07
1181,SAT,1997,Shooter,0.0
1182,SAT,1997,Misc,0.0
1183,SAT,1997,Role-Playing,0.0
1184,PS,1997,Sports,0.07
1185,SAT,1997,Platform,0.0
1186,PS,1997,Adventure,0.0
1187,PS,1997,Strategy,0.07
1188,PS,1997,Adventure,0.07
1189,SAT,1997,Puzzle,0.0
1190,PS,1997,Shooter,0.06
1191,PS,1997,Shooter,0.06
1192,N64,1997,Platform,0.09
1193,N64,1997,Action,0.09
1194,SAT,1997,Misc,0.0
1195,PS,1997,Racing,0.06
1196,SAT,1997,Role-Playing,0.0
1197,SAT,1997,Strategy,0.0
1198,PS,1997,Shooter,0.06
1199,SAT,1997,Shooter,0.0
1200,N64,1997,Fighting,0.08
1201,N64,1997,Sports,0.0
1202,PS,1997,Simulation,0.06
1203,PS,1997,Racing,0.06
1204,PS,1997,Shooter,0.05
1205,PS,1997,Adventure,0.05
1206,PS,1997,Fighting,0.0
1207,PS,1997,Action,0.05
1208,PS,1997,Racing,0.05
1209,PS,1997,Racing,0.05
1210,PS,1997,Shooter,0.05
1211,PS,1997,Simulation,0.05
1212,PS,1997,Fighting,0.0
1213,N64,1997,Puzzle,0.06
1214,SAT,1997,Adventure,0.0
1215,PS,1997,Role-Playing,0.04
1216,SAT,1997,Shooter,0.0
1217,PS,1997,Puzzle,0.04
1218,SAT,1997,Adventure,0.0
1219,PS,1997,Shooter,0.04
1220,N64,1997,Racing,0.06
1221,PS,1997,Shooter,0.04
1222,PS,1997,Action,0.04
1223,SAT,1997,Action,0.0
1224,PS,1997,Simulation,0.04
1225,PS,1997,Action,0.04
1226,PS,1997,Racing,0.0
1227,PS,1997,Platform,0.04
1228,PS,1997,Racing,0.04
1229,SAT,1997,Fighting,0.0
1230,PS,1997,Action,0.03
1231,PS,1997,Adventure,0.03
1232,PS,1997,Shooter,0.03
1233,SAT,1997,Platform,0.0
1234,PS,1997,Sports,0.03
1235,PS,1997,Platform,0.03
1236,N64,1997,Fighting,0.04
1237,N64,1997,Shooter,0.0
1238,PS,1997,Sports,0.03
1239,PS,1997,Misc,0.02
1240,PS,1997,Strategy,0.02
1241,PS,1997,Action,0.02
1242,PS,1997,Shooter,0.02
1243,PS,1997,Simulation,0.02
1244,PS,1997,Racing,0.02
1245,PS,1997,Strategy,0.02
1246,PS,1997,Misc,0.02
1247,PS,1997,Action,0.01
1248,PS,1997,Shooter,0.01
1249,PS,1997,Racing,0.01
1250,PS,1997,Fighting,0.01
1251,PS,1997,Sports,0.01
1252,PS,1997,Sports,0.01
1253,PS,1997,Puzzle,0.01
1254,PS,1997,Action,0.01
1255,PC,1997,Racing,0.0
1256,PC,1997,Strategy,0.0
1257,GB,1998,Role-Playing,5.89
1258,N64,1998,Action,4.1
1259,PS,1998,Fighting,3.27
1260,PS,1998,Platform,3.68
1261,PS,1998,Action,3.18
1262,PS,1998,Action,1.88
1263,PS,1998,Platform,3.36
1264,GB,1998,Strategy,1.49
1265,N64,1998,Platform,1.87
1266,PS,1998,Action,1.13
1267,PS,1998,Fighting,2.47
1268,PS,1998,Adventure,1.63
1269,PS,1998,Racing,2.14
1270,PS,1998,Racing,0.09
1271,PS,1998,Platform,1.96
1272,N64,1998,Misc,1.25
1273,PS,1998,Shooter,1.44
1274,PS,1998,Action,1.15
1275,DC,1998,Platform,1.26
1276,PS,1998,Action,0.81
1277,N64,1998,Fighting,1.94
1278,GB,1998,Role-Playing,0.0
1279,PS,1998,Sports,1.65
1280,GB,1998,Adventure,1.0
1281,N64,1998,Simulation,1.6
1282,PS,1998,Role-Playing,0.94
1283,PC,1998,Strategy,2.04
1284,PS,1998,Racing,0.68
1285,N64,1998,Sports,1.25
1286,GB,1998,Puzzle,1.06
1287,PS,1998,Fighting,1.42
1288,PS,1998,Sports,0.22
1289,N64,1998,Simulation,0.83
1290,PS,1998,Fighting,1.27
1291,PS,1998,Sports,1.68
1292,PS,1998,Sports,1.66
1293,PS,1998,Action,1.48
1294,PS,1998,Platform,0.99
1295,PS,1998,Fighting,1.1
1296,PS,1998,Racing,0.9
1297,GB,1998,Strategy,0.0
1298,N64,1998,Racing,0.46
1299,PS,1998,Sports,1.44
1300,PS,1998,Racing,1.45
1301,PS,1998,Sports,1.43
1302,PS,1998,Sports,1.41
1303,PS,1998,Action,1.21
1304,PS,1998,Role-Playing,0.29
1305,PS,1998,Fighting,0.81
1306,PS,1998,Fighting,1.17
1307,PS,1998,Shooter,0.77
1308,PS,1998,Misc,0.76
1309,N64,1998,Strategy,0.0
1310,N64,1998,Fighting,1.08
1311,PS,1998,Racing,0.03
1312,PS,1998,Puzzle,0.05
1313,PS,1998,Sports,0.02
1314,PS,1998,Misc,0.99
1315,PS,1998,Racing,1.05
1316,PS,1998,Racing,0.68
1317,PS,1998,Fighting,0.68
1318,N64,1998,Sports,1.02
1319,PS,1998,Sports,0.65
1320,PS,1998,Shooter,0.64
1321,PS,1998,Role-Playing,0.25
1322,N64,1998,Shooter,0.9
1323,PS,1998,Misc,0.63
1324,N64,1998,Racing,0.45
1325,PS,1998,Role-Playing,0.26
1326,PS,1998,Simulation,0.0
1327,PS,1998,Sports,0.6
1328,PS,1998,Sports,0.6
1329,PS,1998,Sports,0.59
1330,PS,1998,Misc,0.0
1331,N64,1998,Sports,1.02
1332,PS,1998,Simulation,0.19
1333,PS,1998,Racing,0.91
1334,PS,1998,Fighting,0.38
1335,PS,1998,Puzzle,0.56
1336,PS,1998,Platform,0.55
1337,N64,1998,Racing,0.94
1338,N64,1998,Platform,0.72
1339,N64,1998,Sports,0.84
1340,PS,1998,Sports,0.48
1341,PS,1998,Sports,0.48
1342,PS,1998,Misc,0.46
1343,PS,1998,Platform,0.46
1344,PS,1998,Puzzle,0.45
1345,PS,1998,Sports,0.0
1346,N64,1998,Sports,0.75
1347,PS,1998,Sports,0.43
1348,PS,1998,Sports,0.0
1349,N64,1998,Fighting,0.55
1350,PS,1998,Strategy,0.0
1351,PS,1998,Action,0.4
1352,PS,1998,Shooter,0.39
1353,PS,1998,Strategy,0.39
1354,PS,1998,Role-Playing,0.04
1355,PS,1998,Sports,0.38
1356,PS,1998,Fighting,0.25
1357,PS,1998,Role-Playing,0.15
1358,PS,1998,Sports,0.37
1359,PS,1998,Action,0.37
1360,PS,1998,Sports,0.37
1361,PS,1998,Role-Playing,0.37
1362,PS,1998,Misc,0.12
1363,PS,1998,Sports,0.36
1364,PS,1998,Shooter,0.36
1365,N64,1998,Racing,0.59
1366,N64,1998,Platform,0.49
1367,PC,1998,Action,0.59
1368,N64,1998,Sports,0.59
1369,PS,1998,Platform,0.34
1370,PS,1998,Simulation,0.0
1371,PS,1998,Adventure,0.33
1372,PS,1998,Sports,0.33
1373,PS,1998,Sports,0.0
1374,N64,1998,Sports,0.14
1375,N64,1998,Sports,0.06
1376,PS,1998,Role-Playing,0.0
1377,PS,1998,Platform,0.32
1378,PS,1998,Racing,0.32
1379,PS,1998,Role-Playing,0.27
1380,SAT,1998,Strategy,0.0
1381,N64,1998,Sports,0.11
1382,PS,1998,Misc,0.09
1383,SAT,1998,Adventure,0.0
1384,PS,1998,Fighting,0.12
1385,PS,1998,Fighting,0.27
1386,N64,1998,Sports,0.44
1387,N64,1998,Sports,0.45
1388,N64,1998,Platform,0.27
1389,N64,1998,Role-Playing,0.38
1390,PS,1998,Sports,0.25
1391,PS,1998,Sports,0.0
1392,PS,1998,Action,0.25
1393,N64,1998,Action,0.36
1394,N64,1998,Racing,0.28
1395,PS,1998,Action,0.24
1396,PS,1998,Racing,0.23
1397,N64,1998,Racing,0.35
1398,PS,1998,Sports,0.02
1399,PC,1998,Action,0.41
1400,PS,1998,Shooter,0.23
1401,PS,1998,Sports,0.15
1402,N64,1998,Sports,0.38
1403,PS,1998,Sports,0.22
1404,N64,1998,Racing,0.31
1405,GB,1998,Platform,0.0
1406,PS,1998,Racing,0.0
1407,PS,1998,Action,0.21
1408,PS,1998,Racing,0.21
1409,PS,1998,Adventure,0.0
1410,DC,1998,Fighting,0.0
1411,PS,1998,Racing,0.2
1412,PS,1998,Action,0.2
1413,PS,1998,Racing,0.19
1414,PS,1998,Puzzle,0.0
1415,N64,1998,Racing,0.27
1416,PS,1998,Misc,0.19
1417,PS,1998,Action,0.19
1418,PS,1998,Puzzle,0.06
1419,PS,1998,Action,0.19
1420,N64,1998,Action,0.26
1421,PS,1998,Platform,0.18
1422,N64,1998,Sports,0.3
1423,PS,1998,Platform,0.18
1424,PS,1998,Misc,0.17
1425,PS,1998,Misc,0.17
1426,N64,1998,Platform,0.06
1427,N64,1998,Racing,0.25
1428,PS,1998,Racing,0.17
1429,PS,1998,Sports,0.17
1430,PS,1998,Misc,0.17
1431,PS,1998,Fighting,0.17
1432,PS,1998,Strategy,0.03
1433,N64,1998,Racing,0.23
1434,N64,1998,Racing,0.23
1435,PS,1998,Fighting,0.09
1436,PS,1998,Strategy,0.15
1437,PS,1998,Role-Playing,0.0
1438,PS,1998,Fighting,0.15
1439,PS,1998,Action,0.0
1440,N64,1998,Sports,0.0
1441,N64,1998,Sports,0.25
1442,PS,1998,Sports,0.0
1443,PS,1998,Role-Playing,0.15
1444,DC,1998,Shooter,0.0
1445,PS,1998,Fighting,0.14
1446,PS,1998,Racing,0.0
1447,PS,1998,Sports,0.0
1448,SAT,1998,Strategy,0.0
1449,PS,1998,Fighting,0.14
1450,N64,1998,Sports,0.2
1451,N64,1998,Action,0.2
1452,PS,1998,Misc,0.14
1453,SAT,1998,Sports,0.0
1454,SAT,1998,Adventure,0.0
1455,PS,1998,Action,0.14
1456,PS,1998,Platform,0.13
1457,PS,1998,Shooter,0.13
1458,PS,1998,Action,0.13
1459,PS,1998,Misc,0.13
1460,PS,1998,Fighting,0.13
1461,PS,1998,Fighting,0.13
1462,PS,1998,Simulation,0.13
1463,PS,1998,Action,0.13
1464,PS,1998,Fighting,0.0
1465,PS,1998,Puzzle,0.12
1466,PS,1998,Sports,0.12
1467,PS,1998,Strategy,0.05
1468,N64,1998,Fighting,0.17
1469,PS,1998,Adventure,0.0
1470,PS,1998,Racing,0.11
1471,N64,1998,Sports,0.16
1472,N64,1998,Shooter,0.16
1473,PS,1998,Racing,0.11
1474,PS,1998,Fighting,0.11
1475,N64,1998,Shooter,0.15
1476,SAT,1998,Fighting,0.0
1477,PS,1998,Sports,0.1
1478,PS,1998,Fighting,0.0
1479,SAT,1998,Fighting,0.0
1480,PS,1998,Fighting,0.05
1481,PS,1998,Role-Playing,0.0
1482,PS,1998,Adventure,0.02
1483,PS,1998,Sports,0.0
1484,PS,1998,Racing,0.09
1485,N64,1998,Fighting,0.13
1486,N64,1998,Action,0.13
1487,SAT,1998,Adventure,0.0
1488,PS,1998,Misc,0.0
1489,PS,1998,Racing,0.0
1490,PS,1998,Racing,0.09
1491,PS,1998,Action,0.08
1492,PS,1998,Strategy,0.08
1493,PS,1998,Fighting,0.08
1494,PS,1998,Action,0.08
1495,DC,1998,Fighting,0.0
1496,PS,1998,Role-Playing,0.0
1497,PS,1998,Adventure,0.08
1498,PS,1998,Strategy,0.0
1499,N64,1998,Action,0.11
1500,SNES,1998,Platform,0.0
1501,PS,1998,Strategy,0.0
1502,PS,1998,Fighting,0.03
1503,PS,1998,Action,0.07
1504,PS,1998,Racing,0.07
1505,PS,1998,Strategy,0.07
1506,PS,1998,Sports,0.07
1507,PS,1998,Action,0.07
1508,PS,1998,Platform,0.07
1509,SAT,1998,Sports,0.0
1510,PS,1998,Shooter,0.07
1511,PS,1998,Adventure,0.03
1512,PS,1998,Role-Playing,0.07
1513,PS,1998,Puzzle,0.07
1514,PS,1998,Platform,0.07
1515,PS,1998,Racing,0.07
1516,SAT,1998,Role-Playing,0.0
1517,PS,1998,Role-Playing,0.06
1518,PS,1998,Adventure,0.0
1519,SAT,1998,Adventure,0.0
1520,PS,1998,Adventure,0.0
1521,SAT,1998,Adventure,0.0
1522,PS,1998,Action,0.06
1523,PS,1998,Adventure,0.06
1524,PS,1998,Fighting,0.06
1525,PS,1998,Action,0.03
1526,N64,1998,Misc,0.08
1527,N64,1998,Sports,0.08
1528,N64,1998,Action,0.08
1529,N64,1998,Racing,0.08
1530,N64,1998,Sports,0.08
1531,PS,1998,Racing,0.0
1532,PS,1998,Role-Playing,0.01
1533,PS,1998,Strategy,0.0
1534,SAT,1998,Strategy,0.0
1535,PS,1998,Strategy,0.05
1536,SAT,1998,Sports,0.0
1537,SAT,1998,Sports,0.0
1538,PS,1998,Strategy,0.05
1539,SAT,1998,Adventure,0.0
1540,PS,1998,Puzzle,0.05
1541,N64,1998,Racing,0.07
1542,N64,1998,Misc,0.07
1543,N64,1998,Shooter,0.07
1544,PS,1998,Shooter,0.05
1545,PS,1998,Strategy,0.03
1546,PS,1998,Racing,0.05
1547,PS,1998,Racing,0.05
1548,DC,1998,Action,0.0
1549,SNES,1998,Sports,0.0
1550,PS,1998,Role-Playing,0.0
1551,PS,1998,Simulation,0.04
1552,SAT,1998,Strategy,0.0
1553,N64,1998,Shooter,0.06
1554,N64,1998,Puzzle,0.06
1555,N64,1998,Sports,0.07
1556,N64,1998,Racing,0.06
1557,PS,1998,Shooter,0.0
1558,PS,1998,Action,0.04
1559,SAT,1998,Adventure,0.0
1560,SAT,1998,Role-Playing,0.0
1561,PS,1998,Misc,0.04
1562,SAT,1998,Strategy,0.0
1563,PS,1998,Action,0.04
1564,PS,1998,Role-Playing,0.0
1565,PS,1998,Action,0.04
1566,PS,1998,Adventure,0.0
1567,PS,1998,Puzzle,0.04
1568,PS,1998,Sports,0.04
1569,PS,1998,Strategy,0.04
1570,PS,1998,Action,0.04
1571,N64,1998,Fighting,0.0
1572,PS,1998,Racing,0.04
1573,PS,1998,Action,0.0
1574,GB,1998,Sports,0.0
1575,PS,1998,Fighting,0.04
1576,PS,1998,Shooter,0.04
1577,PS,1998,Strategy,0.0
1578,DC,1998,Adventure,0.0
1579,SAT,1998,Simulation,0.0
1580,PS,1998,Shooter,0.04
1581,PS,1998,Misc,0.0
1582,DC,1998,Racing,0.0
1583,N64,1998,Sports,0.05
1584,N64,1998,Racing,0.05
1585,N64,1998,Racing,0.05
1586,N64,1998,Misc,0.05
1587,N64,1998,Sports,0.05
1588,N64,1998,Puzzle,0.05
1589,N64,1998,Shooter,0.05
1590,PS,1998,Fighting,0.0
1591,SAT,1998,Platform,0.0
1592,PS,1998,Racing,0.0
1593,SAT,1998,Strategy,0.0
1594,PS,1998,Sports,0.03
1595,PS,1998,Action,0.03
1596,PS,1998,Shooter,0.03
1597,PS,1998,Racing,0.0
1598,N64,1998,Platform,0.04
1599,PS,1998,Misc,0.0
1600,PC,1998,Strategy,0.0
1601,PS,1998,Platform,0.03
1602,PS,1998,Strategy,0.03
1603,PS,1998,Strategy,0.0
1604,PS,1998,Fighting,0.0
1605,PS,1998,Action,0.02
1606,PS,1998,Sports,0.0
1607,PS,1998,Sports,0.02
1608,N64,1998,Sports,0.04
1609,N64,1998,Fighting,0.03
1610,PS,1998,Shooter,0.02
1611,PS,1998,Strategy,0.02
1612,PS,1998,Role-Playing,0.02
1613,PC,1998,Strategy,0.0
1614,PC,1998,Role-Playing,0.01
1615,SAT,1998,Shooter,0.0
1616,PS,1998,Strategy,0.02
